ncbi_species_taxid	accession	ncbi_organism_name	species	fasta_file_path	ncbi_taxonomy	source	is_published
48567	Suillus collinitus S28 v1.0	Suillus collinitus	Suillus collinitus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suicol1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus collinitus	Mycocosm	N
48568	Suillus cothurnatus VC 1858 v1.0	Suillus cothurnatus	Suillus cothurnatus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suicot1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus cothurnatus	Mycocosm	Y
48569	Suillus decipiens EM49 v1.0	Suillus decipiens	Suillus decipiens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suidec1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus decipiens	Mycocosm	Y
48570	Suillus glandulosipes FC488 v1.0	Suillus glandulosipes	Suillus glandulosipes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suigla1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus glandulosipes	Mycocosm	N
48571	Suillus granulatus S33 v1.0	Suillus granulatus	Suillus granulatus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suigra1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus granulatus	Mycocosm	N
48572	Suillus grisellus FC184 v1.0	Suillus grisellus	Suillus grisellus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suigri1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus grisellus	Mycocosm	N
48574	Suillus lakei FC43 v1.0	Suillus lakei	Suillus lakei	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suilak1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus lakei	Mycocosm	Y
48577	Suillus ochraceoroseus FC498 v1.0	Suillus ochraceoroseus	Suillus ochraceoroseus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suioch1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus ochraceoroseus	Mycocosm	N
48578	Suillus paluster FC165 v1.0	Suillus paluster	Suillus paluster	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suipal1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus paluster	Mycocosm	Y
48579	Suillus placidus DOB743 v1.0	Suillus placidus	Suillus placidus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suipla1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus placidus	Mycocosm	Y
48579	Suillus placidus S07 v1.0	Suillus placidus	Suillus placidus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suiplac1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus placidus	Mycocosm	N
48581	Suillus punctipes FC325 v1.0	Suillus punctipes	Suillus punctipes	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suipunc1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus punctipes	Mycocosm	N
48582	Suillus pungens FC27 v1.0	Suillus pungens	Suillus pungens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suipun1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus pungens	Mycocosm	N
48584	Suillus cf. sibiricus RUI384 v1.0	Suillus sibiricus	Suillus sibiricus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suisib1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus sibiricus	Mycocosm	N
48586	Suillus subalutaceus FC151 v1.0	Suillus subalutaceus	Suillus subalutaceus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suisu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus subalutaceus	Mycocosm	Y
48587	Suillus subaureus MN1 v1.0	Suillus subaureus	Suillus subaureus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suisub1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus subaureus	Mycocosm	Y
48588	Suillus cf. subluteus FC464 v1.0	Suillus subluteus	Suillus subluteus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suisubl1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus subluteus	Mycocosm	Y
48589	Suillus tomentosus FC115 v1.0	Suillus tomentosus	Suillus tomentosus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suitom1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus tomentosus	Mycocosm	Y
48592	Suillus variegatus UH-Sva-Z1 v1.0	Suillus variegatus	Suillus variegatus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suivar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus variegatus	Mycocosm	Y
48592	Suillus cf. variegatus FC465 v1.0	Suillus variegatus	Suillus variegatus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suivari1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus variegatus	Mycocosm	N
48593	Suillus weaverae EM37 v1.0	Suillus weaverae	Suillus weaverae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Suigr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus weaverae	Mycocosm	Y
48597	Truncocolumella citrina FC456 v1.1	Truncocolumella citrina	Truncocolumella citrina	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Trucit1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Truncocolumellaceae;g__Truncocolumella;s__Truncocolumella citrina	Mycocosm	N
48691	Neolecta irregularis DAH-1 v1.0	Neolecta irregularis	Neolecta irregularis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Neoirr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Neolectomycetes;o__Neolectales;f__Neolectaceae;g__Neolecta;s__Neolecta irregularis	Mycocosm	Y
48697	Penicillium freii DAOM 242723	Penicillium freii	Penicillium freii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Penfr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium freii	Mycocosm	Y
48865	Fusarium redolens MPI-CAGE-AT-0023 v1.0	Fusarium redolens	Fusarium redolens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fusre1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium redolens	Mycocosm	Y
49224	Trichoderma hamatum GD12	Trichoderma hamatum	Trichoderma hamatum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Triham1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma hamatum	Mycocosm	Y
49969	Geopyxis carbonaria CBS 144460 v1.0	Geopyxis carbonaria	Geopyxis carbonaria	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Geocar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Geopyxis;s__Geopyxis carbonaria	Mycocosm	Y
50376	Venturia effusa	Venturia effusa	Venturia effusa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Veneff1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia effusa	Mycocosm	Y
50730	Ampelomyces quisqualis HMLAC05119 v1.0	Ampelomyces quisqualis	Ampelomyces quisqualis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ampqui1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Ampelomyces;s__Ampelomyces quisqualis	Mycocosm	Y
50956	Geosiphon pyriformis	Geosiphon pyriformis	Geosiphon pyriformis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Geopyr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Archaeosporales;f__Geosiphonaceae;g__Geosiphon;s__Geosiphon pyriformis	Mycocosm	Y
50990	Rickenella mellea v1.0 (SZMC22713)	Rickenella mellea	Rickenella mellea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ricmel1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Rickenella;s__Rickenella mellea	Mycocosm	Y
51019	Aspergillus heteromorphus CBS 117.55 v1.0	Aspergillus heteromorphus	Aspergillus heteromorphus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Asphet1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus heteromorphus	Mycocosm	Y
51139	Sarcoscypha coccinea ATCC 58028 v1.0	Sarcoscypha coccinea	Sarcoscypha coccinea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Sarco1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcoscyphaceae;g__Sarcoscypha;s__Sarcoscypha coccinea	Mycocosm	N
51453	Trichoderma reesei CBS999.97 MAT1-1	Trichoderma reesei	Trichoderma reesei	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/TrireMAT11_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma reesei	Mycocosm	Y
51453	Trichoderma reesei CBS999.97 MAT1-2	Trichoderma reesei	Trichoderma reesei	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/TrireMAT12_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma reesei	Mycocosm	Y
51453	Trichoderma reesei RUT C-30 v1.0	Trichoderma reesei	Trichoderma reesei	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/TrireRUTC30_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma reesei	Mycocosm	Y
51657	Nakaseomyces delphensis CBS 2170	Nakaseomyces delphensis	Nakaseomyces delphensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Nakdel1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Nakaseomyces;s__Nakaseomyces delphensis	Mycocosm	Y
51660	Nakaseomyces bacillisporus CBS 7720	Nakaseomyces bacillisporus	Nakaseomyces bacillisporus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Nakbac1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Nakaseomyces;s__Nakaseomyces bacillisporus	Mycocosm	Y
52586	Erysiphe necator c	Erysiphe necator	Erysiphe necator	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Erynec1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Erysiphe;s__Erysiphe necator	Mycocosm	Y
53486	Arthroascus fermentans 17710 v1.0	Saccharomycopsis fermentans	Saccharomycopsis fermentans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Artfe1_2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycopsidaceae;g__Saccharomycopsis;s__Saccharomycopsis fermentans	Mycocosm	N
53685	Hanseniaspora valbyensis NRRL Y-1626 v1.1	Hanseniaspora valbyensis	Hanseniaspora valbyensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Hanva1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora;s__Hanseniaspora valbyensis	Mycocosm	Y
53685	Hanseniaspora valbyensis HY1 v2.0	Hanseniaspora valbyensis	Hanseniaspora valbyensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Hanva2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora;s__Hanseniaspora valbyensis	Mycocosm	N
53958	Cronartium comandrae Tree 4 v2.0	Cronartium comandrae	Cronartium comandrae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Corcom2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Coleosporiaceae;g__Cronartium;s__Cronartium comandrae	Mycocosm	N
54092	Lipomyces tetrasporus NRRL Y-64009 v1.0	Lipomyces tetrasporus	Lipomyces tetrasporus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Liptet1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces;s__Lipomyces tetrasporus	Mycocosm	Y
54092	Lipomyces tetrasporus NRRL Y-11562 v1.0	Lipomyces tetrasporus	Lipomyces tetrasporus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Liptetr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces;s__Lipomyces tetrasporus	Mycocosm	N
54092	Lipomyces tetrasporus NRRL Y-8875 v1.0	Lipomyces tetrasporus	Lipomyces tetrasporus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Liptetra1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces;s__Lipomyces tetrasporus	Mycocosm	N
54195	Ascoidea rubescens NRRL Y17699 v1.0	Ascoidea rubescens	Ascoidea rubescens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ascru1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Ascoideaceae;g__Ascoidea;s__Ascoidea rubescens	Mycocosm	Y
54530	Coccodinium bartschii CBS 121709 v1.0	Coccodinium bartschii	Coccodinium bartschii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cocba1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Coccodiniaceae;g__Coccodinium;s__Coccodinium bartschii	Mycocosm	N
54550	Myxozyma melibiosi Phaff 52-87 v1.0	Myxozyma melibiosi	Myxozyma melibiosi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Myxme1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Myxozyma;s__Myxozyma melibiosi	Mycocosm	N
54742	Chionosphaera apobasidialis 52639 v1.0	Chionosphaera apobasidialis	Chionosphaera apobasidialis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Chiap1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Chionosphaera;s__Chionosphaera apobasidialis	Mycocosm	N
55169	Botryosphaeria dothidea	Botryosphaeria dothidea	Botryosphaeria dothidea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Botdo1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Botryosphaeria;s__Botryosphaeria dothidea	Mycocosm	Y
55181	Phyllosticta citricarpa CBS 111.20 v1.0	Phyllosticta citricarpa	Phyllosticta citricarpa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pcit11120_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta citricarpa	Mycocosm	N
55181	Phyllosticta citricarpa CBS 102373 v1.0	Phyllosticta citricarpa	Phyllosticta citricarpa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pcit120373_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta citricarpa	Mycocosm	N
55181	Phyllosticta citricarpa CBS 122482 v1.0	Phyllosticta citricarpa	Phyllosticta citricarpa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pcit122482_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta citricarpa	Mycocosm	N
55181	Phyllosticta citricarpa CBS 122670 v1.0	Phyllosticta citricarpa	Phyllosticta citricarpa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pcit122670_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta citricarpa	Mycocosm	N
55181	Phyllosticta citricarpa CBS 131864 v1.0	Phyllosticta citricarpa	Phyllosticta citricarpa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pcit131864_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta citricarpa	Mycocosm	N
55181	Phyllosticta citricarpa CBS 141352 v1.0	Phyllosticta citricarpa	Phyllosticta citricarpa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pcit141352_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta citricarpa	Mycocosm	N
55181	Phyllosticta citricarpa CPC 16586 v1.0	Phyllosticta citricarpa	Phyllosticta citricarpa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pcit16586_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta citricarpa	Mycocosm	N
55181	Phyllosticta citricarpa CBS 127454 v1.0	Phyllosticta citricarpa	Phyllosticta citricarpa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Phycitr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta citricarpa	Mycocosm	Y
55307	Tuber indicum v1.0	Tuber indicum	Tuber indicum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Tubin1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__Tuber indicum	Mycocosm	Y
55340	Amylostereum chailletii DWAch2 v1.0	Amylostereum chailletii	Amylostereum chailletii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Amycha1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Amylostereum;s__Amylostereum chailletii	Mycocosm	Y
55514	Lactarius deliciosus 48 v1.0	Lactarius deliciosus	Lactarius deliciosus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lacdel1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius deliciosus	Mycocosm	Y
56406	Hanseniaspora guilliermondii UTAD222	Hanseniaspora guilliermondii	Hanseniaspora guilliermondii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Hangu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora;s__Hanseniaspora guilliermondii	Mycocosm	Y
56408	Hanseniaspora osmophila AWRI3579	Hanseniaspora osmophila	Hanseniaspora osmophila	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Hanos1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora;s__Hanseniaspora osmophila	Mycocosm	Y
56493	Thelephora terrestris UH-Tt-Lm1  v1.0	Thelephora terrestris	Thelephora terrestris	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Theter1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__Thelephora terrestris	Mycocosm	Y
56615	Puccinia graminis f. sp. tritici Ug99 haplotype A	Puccinia graminis f. sp. tritici	Puccinia graminis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pgt_Ug99_A1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia graminis	Mycocosm	Y
56615	Puccinia graminis f. sp. tritici Ug99 haplotype C	Puccinia graminis f. sp. tritici	Puccinia graminis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pgt_Ug99_C1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia graminis	Mycocosm	Y
56615	Puccinia graminis f. sp. tritici v2.0	Puccinia graminis f. sp. tritici	Puccinia graminis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pucgr2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia graminis	Mycocosm	Y
