ncbi_species_taxid	accession	ncbi_organism_name	species	fasta_file_path	ncbi_taxonomy	source	is_published
153914	Armillaria novae-zelandiae 2840 v1.0	Armillaria novae-zelandiae	Armillaria novae-zelandiae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Armnov1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Armillaria;s__Armillaria novae-zelandiae	Mycocosm	Y
153919	Lentinula raphanica TFB8682 v1.0	Lentinula raphanica	Lentinula raphanica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lenra_T_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula raphanica	Mycocosm	Y
153919	Lentinula raphanica TFB9929 ss4 v1.0	Lentinula raphanica	Lentinula raphanica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lenrap1_155_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula raphanica	Mycocosm	Y
153919	Lentinula raphanica INPA1701G ss19 v1.0	Lentinula raphanica	Lentinula raphanica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lenrap1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula raphanica	Mycocosm	Y
153919	Lentinula raphanica INPA1820 v1.0	Lentinula raphanica	Lentinula raphanica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/LraINPA1820_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula raphanica	Mycocosm	Y
153919	Lentinula raphanica JLM1587 v1.0	Lentinula raphanica	Lentinula raphanica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/LraJLM1587_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula raphanica	Mycocosm	Y
153919	Lentinula raphanica TFB9207 v1.0	Lentinula raphanica	Lentinula raphanica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/LraTFB9207_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula raphanica	Mycocosm	Y
153920	Lentinula aciculospora JLM2183 v1.0	Lentinula aciculospora	Lentinula aciculospora	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/LacJLM2183_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Lentinula;s__Lentinula aciculospora	Mycocosm	Y
154538	Trametes pubescens FBCC735	Trametes pubescens	Trametes pubescens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Trapub1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes pubescens	Mycocosm	Y
156515	Tulasnella calospora AL13/4D v1.0	Tulasnella calospora	Tulasnella calospora	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Tulca1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__Tulasnella;s__Tulasnella calospora	Mycocosm	Y
158046	Phaeomoniella chlamydospora UCRPC4	Phaeomoniella chlamydospora	Phaeomoniella chlamydospora	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Phach1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Phaeomoniellales;f__Phaeomoniellaceae;g__Phaeomoniella;s__Phaeomoniella chlamydospora	Mycocosm	Y
158605	Pycnoporus coccineus CIRM-BRFM 310 v1.0	Trametes coccinea	Trametes coccinea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pycco1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes coccinea	Mycocosm	Y
158606	Pycnoporus sanguineus CIRM-BRFM 1264 v1.0	Trametes sanguinea	Trametes sanguinea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pycsa1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes sanguinea	Mycocosm	Y
158607	Diaporthe helianthi str. 7/96	Diaporthe helianthi	Diaporthe helianthi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Diahe1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe;s__Diaporthe helianthi	Mycocosm	Y
160035	Zopfia rhizophila v1.0	Zopfia rhizophila	Zopfia rhizophila	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Zoprh1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__;f__Zopfiaceae;g__Zopfia;s__Zopfia rhizophila	Mycocosm	Y
160517	Tirmania nivea G3 v1.0	Tirmania nivea	Tirmania nivea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Tirniv1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Tirmania;s__Tirmania nivea	Mycocosm	Y
160864	Trametes gibbosa CIRM-BRFM 1770 v1.0	Trametes gibbosa	Trametes gibbosa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Tragib1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes gibbosa	Mycocosm	Y
161662	Teratosphaeria nubilosa CBS 116005 v1.0	Teratosphaeria nubilosa	Teratosphaeria nubilosa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Ternu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeria;s__Teratosphaeria nubilosa	Mycocosm	Y
162425	Aspergillus nidulans	Aspergillus nidulans	Aspergillus nidulans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspnid1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus nidulans	Mycocosm	Y
169388	Fusarium solani FSSC 5 v1.0	Fusarium solani	Fusarium solani	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fusso1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium solani	Mycocosm	Y
170000	Phakopsora pachyrhizi MT2006 v1.0	Phakopsora pachyrhizi	Phakopsora pachyrhizi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Phapa1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Phakopsoraceae;g__Phakopsora;s__Phakopsora pachyrhizi	Mycocosm	Y
170000	Phakopsora pachyrhizi K8108 v2.0	Phakopsora pachyrhizi	Phakopsora pachyrhizi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/PhapaK8108_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Phakopsoraceae;g__Phakopsora;s__Phakopsora pachyrhizi	Mycocosm	Y
170000	Phakopsora pachyrhizi UFV02 v2.1	Phakopsora pachyrhizi	Phakopsora pachyrhizi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/PpacPPUFV02_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Phakopsoraceae;g__Phakopsora;s__Phakopsora pachyrhizi	Mycocosm	Y
177197	Coniochaeta ligniaria R110-5 v1.0	Coniochaeta ligniaria	Coniochaeta ligniaria	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/ColoR110_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta ligniaria	Mycocosm	Y
177197	Coniochaeta ligniaria NRRL 30616 v1.0	Coniochaeta ligniaria	Coniochaeta ligniaria	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Conlig1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta ligniaria	Mycocosm	Y
178747	Metschnikowia fructicola 277	Metschnikowia fructicola	Metschnikowia fructicola	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Metfru2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia;s__Metschnikowia fructicola	Mycocosm	Y
178870	Pisolithus albus SI12 v1.0	Pisolithus albus	Pisolithus albus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pisalb1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Pisolithaceae;g__Pisolithus;s__Pisolithus albus	Mycocosm	Y
178871	Pisolithus marmoratus ssp. 2 16A v1.0	Pisolithus marmoratus	Pisolithus marmoratus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pismar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Pisolithaceae;g__Pisolithus;s__Pisolithus marmoratus	Mycocosm	Y
178872	Pisolithus microcarpus 441 v2.0	Pisolithus microcarpus	Pisolithus microcarpus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pismi2_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Pisolithaceae;g__Pisolithus;s__Pisolithus microcarpus	Mycocosm	Y
179855	Crepidotus variabilis CBS 506.95 v1.0	Crepidotus variabilis	Crepidotus variabilis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Crevar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Crepidotaceae;g__Crepidotus;s__Crepidotus variabilis	Mycocosm	Y
179993	Fusarium langsethiae Fl201059	Fusarium langsethiae	Fusarium langsethiae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fusla1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium langsethiae	Mycocosm	Y
180088	Rhizopogon vesiculosus Smith	Rhizopogon vesiculosus	Rhizopogon vesiculosus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhives1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Rhizopogonaceae;g__Rhizopogon;s__Rhizopogon vesiculosus	Mycocosm	Y
181527	Pluteus cervinus NL-1719 v1.0	Pluteus cervinus	Pluteus cervinus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Plucer1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus;s__Pluteus cervinus	Mycocosm	Y
181762	Psilocybe cubensis v1.0	Psilocybe cubensis	Psilocybe cubensis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Psicub1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Psilocybe;s__Psilocybe cubensis	Mycocosm	Y
183478	Stemphylium lycopersici CIDEFI-216	Stemphylium lycopersici	Stemphylium lycopersici	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Stely1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium lycopersici	Mycocosm	Y
184978	Decorospora gaudefroyi v1.0	Decorospora gaudefroyi	Decorospora gaudefroyi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Decga1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Decorospora;s__Decorospora gaudefroyi	Mycocosm	Y
192010	Fusarium mangiferae MRC7560	Fusarium mangiferae	Fusarium mangiferae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fusma1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium mangiferae	Mycocosm	Y
192815	Apiosordaria verruculosa CBS 315.58 v1.0	Apiosordaria		/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Apiver1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__;s__	Mycocosm	Y
194682	Phlebia brevispora HHB-7030 SS6 v1.0	Phlebia brevispora	Phlebia brevispora	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Phlbr1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__Phlebia brevispora	Mycocosm	Y
196109	Microdochium bolleyi J235TASD1 v1.0	Microdochium bolleyi	Microdochium bolleyi	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Micbo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium bolleyi	Mycocosm	Y
199306	Coccidioides posadasii Silveira	Coccidioides posadasii	Coccidioides posadasii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cocpos1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Coccidioides;s__Coccidioides posadasii	Mycocosm	Y
202697	Jaapia argillacea v1.0	Jaapia argillacea	Jaapia argillacea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Jaaar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Jaapiales;f__Jaapiaceae;g__Jaapia;s__Jaapia argillacea	Mycocosm	Y
202700	Amylocystis lapponica SKaAmylap13 v1.0	Amylocystis lapponica	Amylocystis lapponica	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Amylap1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Postiaceae;g__Amylocystis;s__Amylocystis lapponica	Mycocosm	Y
203908	Melampsora larici-populina v2.0	Melampsora laricis-populina	Melampsora laricis-populina	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Mellp2_3_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Melampsoraceae;g__Melampsora;s__Melampsora laricis-populina	Mycocosm	Y
205761	Gloeopeniophorella convolvens OM19405 v1.0	Gloeopeniophorella convolvens	Gloeopeniophorella convolvens	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Glocon1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__;g__Gloeopeniophorella;s__Gloeopeniophorella convolvens	Mycocosm	Y
206335	Rhodocollybia butyracea AH 40177 v1.0	Rhodocollybia butyracea	Rhodocollybia butyracea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rhobut1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Rhodocollybia;s__Rhodocollybia butyracea	Mycocosm	Y
208960	Fomitiporia mediterranea v1.0	Fomitiporia mediterranea	Fomitiporia mediterranea	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Fomme1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Fomitiporia;s__Fomitiporia mediterranea	Mycocosm	Y
209559	Aspergillus albertensis v1.0	Aspergillus alliaceus	Aspergillus alliaceus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspalbe1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus alliaceus	Mycocosm	Y
209559	Aspergillus alliaceus CBS 536.65 v1.0	Aspergillus alliaceus	Aspergillus alliaceus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Aspalli1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus alliaceus	Mycocosm	Y
210430	Setomelanomma holmii CBS 110217 v1.0	Setomelanomma holmii	Setomelanomma holmii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Setho1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setomelanomma;s__Setomelanomma holmii	Mycocosm	Y
211096	Hanseniaspora opuntiae AWRI3578	Hanseniaspora opuntiae	Hanseniaspora opuntiae	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Hanop1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora;s__Hanseniaspora opuntiae	Mycocosm	Y
212602	Oidium neolycopersici UMSG2	Erysiphe neolycopersici	Erysiphe neolycopersici	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Oidneo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Erysiphe;s__Erysiphe neolycopersici	Mycocosm	Y
212818	Exophiala mesophila CBS40295	Exophiala mesophila	Exophiala mesophila	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Exome1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala mesophila	Mycocosm	Y
214684	Cryptococcus neoformans var neoformans JEC21	Cryptococcus neoformans var. neoformans JEC21	Cryptococcus neoformans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cryne_JEC21_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus neoformans	Mycocosm	Y
215243	Exophiala oligosperma CBS72588	Exophiala oligosperma	Exophiala oligosperma	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Exool1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala oligosperma	Mycocosm	Y
215250	Acaromyces ingoldii MCA 4198 v1.0	Acaromyces ingoldii	Acaromyces ingoldii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Acain1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Cryptobasidiaceae;g__Acaromyces;s__Acaromyces ingoldii	Mycocosm	Y
215467	Septoria populicola v1.0	Sphaerulina populicola	Sphaerulina populicola	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Seppo1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina populicola	Mycocosm	Y
215637	Dimargaris cristalligena RSA 468 single-cell v1.0	Dimargaris cristalligena	Dimargaris cristalligena	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/DimcrSC1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Zoopagomycota;c__Dimargaritomycetes;o__Dimargaritales;f__Dimargaritaceae;g__Dimargaris;s__Dimargaris cristalligena	Mycocosm	Y
219653	Rigidoporus microporus ED310 v1.0	Rigidoporus microporus	Rigidoporus microporus	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Rigmic1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Rigidoporus;s__Rigidoporus microporus	Mycocosm	Y
222702	Lactarius indigo 2018DUKE089 v1.0	Lactarius indigo	Lactarius indigo	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Lacind1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius indigo	Mycocosm	Y
222929	Coccidioides posadasii C735 delta SOWgp	Coccidioides posadasii C735 delta SOWgp	Coccidioides posadasii	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cocpo1_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Coccidioides;s__Coccidioides posadasii	Mycocosm	Y
225359	Erysiphe pulchra Cflorida	Erysiphe pulchra	Erysiphe pulchra	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Erypu1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Erysiphe;s__Erysiphe pulchra	Mycocosm	Y
229535	Penicillium nordicum DAOMC 185683	Penicillium nordicum	Penicillium nordicum	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Pennord1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium nordicum	Mycocosm	Y
230819	Coprinopsis marcescibilis CBS121175 v1.0	Coprinopsis marcescibilis	Coprinopsis marcescibilis	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Copmar1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis marcescibilis	Mycocosm	Y
231932	Phanerochaete carnosa HHB-10118-Sp v1.0	Phanerochaete carnosa	Phanerochaete carnosa	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Phaca1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phanerochaete;s__Phanerochaete carnosa	Mycocosm	Y
235443	Cryptococcus neoformans var. grubii H99	Cryptococcus neoformans var. grubii H99	Cryptococcus neoformans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Cryne_H99_1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus neoformans	Mycocosm	Y
237561	Candida albicans SC5314	Candida albicans SC5314	Candida albicans	/projectnb2/talbot-lab-data/zrwerbin/soil_genome_db/genomes/mycocosm_genomes/Canalb1_AssemblyScaffolds_Repeatmasked.fasta.gz	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida;s__Candida albicans	Mycocosm	Y
